PUUID,Game ID,Blue Team Champions,Red Team Champions,Winning Team,UserChampion
0vVPeEwzcCnEHyIZpI81u-T_YNDQfQJcE5QIZj3dykPEJM_9Rzpu6fFqgAVQc2bVsRo41gGuFphIwA,KR_7011428588,"Aatrox, Ekko, Jinx, Lulu, Tristana","Fiora, Graves, Taliyah, Yuumi, Zeri",Blue,Graves
0vVPeEwzcCnEHyIZpI81u-T_YNDQfQJcE5QIZj3dykPEJM_9Rzpu6fFqgAVQc2bVsRo41gGuFphIwA,KR_7011385935,"Jax, Pantheon, Taliyah, Tristana, Urgot","Ekko, Jinx, RekSai, Thresh, Yone",Blue,RekSai
0vVPeEwzcCnEHyIZpI81u-T_YNDQfQJcE5QIZj3dykPEJM_9Rzpu6fFqgAVQc2bVsRo41gGuFphIwA,KR_7011155635,"Alistar, Jayce, Karthus, Renekton, Zeri","Diana, Jinx, Nautilus, Ornn, Yasuo",Blue,Jayce
0vVPeEwzcCnEHyIZpI81u-T_YNDQfQJcE5QIZj3dykPEJM_9Rzpu6fFqgAVQc2bVsRo41gGuFphIwA,KR_7011144220,"Ahri, Belveth, Jinx, RekSai, Thresh","Akali, Bard, Jax, Zac, Zeri",Blue,Jax
0vVPeEwzcCnEHyIZpI81u-T_YNDQfQJcE5QIZj3dykPEJM_9Rzpu6fFqgAVQc2bVsRo41gGuFphIwA,KR_7011111666,"Ashe, Nidalee, RekSai, Rell, Tristana","Jayce, Kalista, Nautilus, Orianna, XinZhao",Blue,RekSai
0vVPeEwzcCnEHyIZpI81u-T_YNDQfQJcE5QIZj3dykPEJM_9Rzpu6fFqgAVQc2bVsRo41gGuFphIwA,KR_7011103569,"Aatrox, AurelionSol, Jinx, Nautilus, Viego","Hwei, Nidalee, RekSai, Rell, Zeri",Blue,Aatrox
0vVPeEwzcCnEHyIZpI81u-T_YNDQfQJcE5QIZj3dykPEJM_9Rzpu6fFqgAVQc2bVsRo41gGuFphIwA,KR_7011072230,"Ahri, Blitzcrank, Jinx, RekSai, Rumble","Azir, Jayce, LeeSin, Ornn, Senna",Blue,Azir
0vVPeEwzcCnEHyIZpI81u-T_YNDQfQJcE5QIZj3dykPEJM_9Rzpu6fFqgAVQc2bVsRo41gGuFphIwA,KR_7011042605,"Ahri, Janna, Jinx, RekSai, Viego","LeeSin, Lulu, Veigar, Zac, Zeri",Red,Janna
0vVPeEwzcCnEHyIZpI81u-T_YNDQfQJcE5QIZj3dykPEJM_9Rzpu6fFqgAVQc2bVsRo41gGuFphIwA,KR_7011006072,"Kassadin, Rakan, Renekton, Sejuani, Zeri","Jinx, LeeSin, Nautilus, Taliyah, Teemo",Red,Sejuani
qSYvj1nehuKWxRbXBnsM8K5Iqi6Nf3UMZ8ClokCnDRLhwqhjmizKvl346iapf4tGw6nHXCGYywtrvg,KR_7017910764,"Blitzcrank, Kaisa, MasterYi, Nunu, Tryndamere","Aphelios, Garen, Graves, Lucian, Zed",Blue,Graves
qSYvj1nehuKWxRbXBnsM8K5Iqi6Nf3UMZ8ClokCnDRLhwqhjmizKvl346iapf4tGw6nHXCGYywtrvg,KR_7017879925,"LeeSin, Senna, Skarner, Smolder, TwistedFate","Aatrox, MasterYi, Senna, Skarner, Zoe",Blue,MasterYi
qSYvj1nehuKWxRbXBnsM8K5Iqi6Nf3UMZ8ClokCnDRLhwqhjmizKvl346iapf4tGw6nHXCGYywtrvg,KR_7017769881,"Aphelios, LeeSin, Nidalee, Pyke, Yone","Gragas, Lux, Samira, Skarner, Taliyah",Red,Pyke
qSYvj1nehuKWxRbXBnsM8K5Iqi6Nf3UMZ8ClokCnDRLhwqhjmizKvl346iapf4tGw6nHXCGYywtrvg,KR_7017693492,"Kassadin, Renata, Sivir, Smolder, Vi","Fizz, Nocturne, Orianna, Sion, Xayah",Blue,Smolder
qSYvj1nehuKWxRbXBnsM8K5Iqi6Nf3UMZ8ClokCnDRLhwqhjmizKvl346iapf4tGw6nHXCGYywtrvg,KR_7017670457,"Graves, Hecarim, Morgana, Nunu, Swain","Azir, Jinx, Seraphine, Smolder, Sylas",Blue,Jinx
qSYvj1nehuKWxRbXBnsM8K5Iqi6Nf3UMZ8ClokCnDRLhwqhjmizKvl346iapf4tGw6nHXCGYywtrvg,KR_7017633650,"Caitlyn, Morgana, Nidalee, Renata, Twitch","Anivia, DrMundo, Malphite, TahmKench, Viego",Blue,DrMundo
qSYvj1nehuKWxRbXBnsM8K5Iqi6Nf3UMZ8ClokCnDRLhwqhjmizKvl346iapf4tGw6nHXCGYywtrvg,KR_7017615202,"Gragas, JarvanIV, Kaisa, Lucian, Pantheon","DrMundo, Milio, Pyke, Volibear, Zeri",Red,Lucian
qSYvj1nehuKWxRbXBnsM8K5Iqi6Nf3UMZ8ClokCnDRLhwqhjmizKvl346iapf4tGw6nHXCGYywtrvg,KR_7017587610,"AurelionSol, Diana, Gangplank, Leblanc, Mordekaiser","Draven, Milio, Naafiri, Skarner, Vladimir",Red,Diana
qSYvj1nehuKWxRbXBnsM8K5Iqi6Nf3UMZ8ClokCnDRLhwqhjmizKvl346iapf4tGw6nHXCGYywtrvg,KR_7017553373,"Ashe, LeeSin, Rengar, Yone, Yuumi","Kaisa, Katarina, LeeSin, Pyke, Udyr",Red,Ashe
qSYvj1nehuKWxRbXBnsM8K5Iqi6Nf3UMZ8ClokCnDRLhwqhjmizKvl346iapf4tGw6nHXCGYywtrvg,KR_7017508319,"Bard, Evelynn, Lucian, Skarner, Swain","Leblanc, Pyke, Skarner, Varus, Zeri",Red,Swain
qSYvj1nehuKWxRbXBnsM8K5Iqi6Nf3UMZ8ClokCnDRLhwqhjmizKvl346iapf4tGw6nHXCGYywtrvg,KR_7017485493,"Kayn, LeeSin, MissFortune, Mordekaiser, Yone","Caitlyn, Irelia, Lulu, Nidalee, Varus",Red,Caitlyn
qSYvj1nehuKWxRbXBnsM8K5Iqi6Nf3UMZ8ClokCnDRLhwqhjmizKvl346iapf4tGw6nHXCGYywtrvg,KR_7017460110,"Brand, Leblanc, Lucian, Nasus, Sona","Ezreal, Garen, Senna, Skarner, Yone",Blue,Garen
qSYvj1nehuKWxRbXBnsM8K5Iqi6Nf3UMZ8ClokCnDRLhwqhjmizKvl346iapf4tGw6nHXCGYywtrvg,KR_7017418782,"Briar, Chogath, MissFortune, Thresh, Zeri","Annie, Nautilus, Nidalee, Trundle, Twitch",Red,Briar
qSYvj1nehuKWxRbXBnsM8K5Iqi6Nf3UMZ8ClokCnDRLhwqhjmizKvl346iapf4tGw6nHXCGYywtrvg,KR_7016456464,"Hwei, Lux, Shyvana, Smolder, Varus","Aphelios, Lulu, Malphite, Nautilus, Qiyana",Red,Hwei
qSYvj1nehuKWxRbXBnsM8K5Iqi6Nf3UMZ8ClokCnDRLhwqhjmizKvl346iapf4tGw6nHXCGYywtrvg,KR_7016428083,"Ahri, Kalista, Rammus, Skarner, Sylas","Briar, Fizz, Kaisa, Skarner, Varus",Red,Sylas
qSYvj1nehuKWxRbXBnsM8K5Iqi6Nf3UMZ8ClokCnDRLhwqhjmizKvl346iapf4tGw6nHXCGYywtrvg,KR_7016369184,"Ashe, Diana, Skarner, Tristana, Velkoz","Ahri, Jax, Poppy, Skarner, Twitch",Blue,Tristana
qSYvj1nehuKWxRbXBnsM8K5Iqi6Nf3UMZ8ClokCnDRLhwqhjmizKvl346iapf4tGw6nHXCGYywtrvg,KR_7016333557,"LeeSin, Lulu, Taliyah, Twitch, Urgot","Jayce, Kaisa, Pyke, Sion, Vi",Red,Kaisa
qSYvj1nehuKWxRbXBnsM8K5Iqi6Nf3UMZ8ClokCnDRLhwqhjmizKvl346iapf4tGw6nHXCGYywtrvg,KR_7016314310,"Hwei, LeeSin, Rumble, Skarner, Twitch","Leblanc, Skarner, Teemo, Twitch, Viego",Blue,Teemo
qSYvj1nehuKWxRbXBnsM8K5Iqi6Nf3UMZ8ClokCnDRLhwqhjmizKvl346iapf4tGw6nHXCGYywtrvg,KR_7016287547,"Skarner, Thresh, Twitch, Viego, Yasuo","Ahri, Garen, Kaisa, LeeSin, Pyke",Red,Yasuo
qSYvj1nehuKWxRbXBnsM8K5Iqi6Nf3UMZ8ClokCnDRLhwqhjmizKvl346iapf4tGw6nHXCGYywtrvg,KR_7016268048,"Briar, Gragas, Jhin, Rakan, Tryndamere","Camille, Hwei, Taliyah, Varus, Yuumi",Blue,Camille
ka9m6xinpvth23218W360UMIsJ3enpzi6sR35KNSETSDTzZKkInu_YqqH5wbFAzYbDREPfcHTNe7Qw,KR_7016011409,"Jax, Kaisa, Neeko, Taliyah, Yone","Kalista, Nautilus, Nidalee, Tristana, Zac",Blue,Kaisa
ka9m6xinpvth23218W360UMIsJ3enpzi6sR35KNSETSDTzZKkInu_YqqH5wbFAzYbDREPfcHTNe7Qw,KR_7015997302,"Akali, Annie, Jax, Jinx, Rell","Diana, KSante, Kaisa, Swain, Viego",Red,Annie
ka9m6xinpvth23218W360UMIsJ3enpzi6sR35KNSETSDTzZKkInu_YqqH5wbFAzYbDREPfcHTNe7Qw,KR_7015943768,"Aatrox, Blitzcrank, Draven, Elise, Yasuo","Hwei, KSante, LeeSin, Thresh, Varus",Red,Blitzcrank
ka9m6xinpvth23218W360UMIsJ3enpzi6sR35KNSETSDTzZKkInu_YqqH5wbFAzYbDREPfcHTNe7Qw,KR_7015479537,"Akali, Lucian, Mordekaiser, Nautilus, Rengar","Rell, Skarner, Taliyah, Tristana, Vi",Blue,Rengar
ka9m6xinpvth23218W360UMIsJ3enpzi6sR35KNSETSDTzZKkInu_YqqH5wbFAzYbDREPfcHTNe7Qw,KR_7015411578,"KSante, Nidalee, Poppy, Senna, Zeri","Ashe, Kennen, Khazix, Tristana, Varus",Red,Nidalee
ka9m6xinpvth23218W360UMIsJ3enpzi6sR35KNSETSDTzZKkInu_YqqH5wbFAzYbDREPfcHTNe7Qw,KR_7015338571,"Nautilus, Renekton, Taliyah, Volibear, Zeri","Ahri, KSante, Kaisa, LeeSin, Rell",Red,KSante
ka9m6xinpvth23218W360UMIsJ3enpzi6sR35KNSETSDTzZKkInu_YqqH5wbFAzYbDREPfcHTNe7Qw,KR_7015282293,"Azir, KSante, Rakan, Rammus, Zeri","AurelionSol, Janna, LeeSin, Skarner, Twitch",Blue,Twitch
ka9m6xinpvth23218W360UMIsJ3enpzi6sR35KNSETSDTzZKkInu_YqqH5wbFAzYbDREPfcHTNe7Qw,KR_7015148260,"Kalista, Nidalee, RekSai, Rell, Tristana","Ashe, AurelionSol, Camille, KSante, LeeSin",Blue,Kalista
ka9m6xinpvth23218W360UMIsJ3enpzi6sR35KNSETSDTzZKkInu_YqqH5wbFAzYbDREPfcHTNe7Qw,KR_7015090951,"Ekko, Nautilus, Rumble, Yasuo, Zeri","Blitzcrank, Jinx, KSante, Udyr, Viego",Blue,Ekko
ka9m6xinpvth23218W360UMIsJ3enpzi6sR35KNSETSDTzZKkInu_YqqH5wbFAzYbDREPfcHTNe7Qw,KR_7015053653,"Cassiopeia, Nasus, Nautilus, Nunu, Smolder","Camille, Jinx, KSante, Taliyah, Yone",Red,Taliyah
ka9m6xinpvth23218W360UMIsJ3enpzi6sR35KNSETSDTzZKkInu_YqqH5wbFAzYbDREPfcHTNe7Qw,KR_7015021037,"Hwei, KSante, Kaisa, Leona, Viego","Elise, Jax, Jayce, Rumble, Varus",Red,Jax
ka9m6xinpvth23218W360UMIsJ3enpzi6sR35KNSETSDTzZKkInu_YqqH5wbFAzYbDREPfcHTNe7Qw,KR_7014986008,"Gnar, Gragas, Jinx, Thresh, Tristana","Graves, Jax, Poppy, Varus, Zoe",Red,Gnar
ka9m6xinpvth23218W360UMIsJ3enpzi6sR35KNSETSDTzZKkInu_YqqH5wbFAzYbDREPfcHTNe7Qw,KR_7014413145,"Kindred, Lissandra, Rumble, Senna, Yasuo","Aatrox, Akali, LeeSin, Rakan, Smolder",Blue,Rakan
ka9m6xinpvth23218W360UMIsJ3enpzi6sR35KNSETSDTzZKkInu_YqqH5wbFAzYbDREPfcHTNe7Qw,KR_7014364142,"Ahri, Alistar, Kaisa, Quinn, Vi","Jinx, KSante, Kindred, Neeko, Rell",Blue,Neeko
ka9m6xinpvth23218W360UMIsJ3enpzi6sR35KNSETSDTzZKkInu_YqqH5wbFAzYbDREPfcHTNe7Qw,KR_7014082512,"Azir, Fiora, Nautilus, Skarner, Zeri","Ekko, Lucian, Nami, Renekton, Taliyah",Red,Renekton
ka9m6xinpvth23218W360UMIsJ3enpzi6sR35KNSETSDTzZKkInu_YqqH5wbFAzYbDREPfcHTNe7Qw,KR_7014037750,"Azir, Gnar, Jinx, Nautilus, Viego","Hwei, Rell, Renekton, Smolder, Sylas",Blue,Gnar
ka9m6xinpvth23218W360UMIsJ3enpzi6sR35KNSETSDTzZKkInu_YqqH5wbFAzYbDREPfcHTNe7Qw,KR_7013917692,"Ezreal, Graves, KSante, Neeko, Rumble","Galio, LeeSin, RekSai, Thresh, Zeri",Red,Graves
ka9m6xinpvth23218W360UMIsJ3enpzi6sR35KNSETSDTzZKkInu_YqqH5wbFAzYbDREPfcHTNe7Qw,KR_7013854327,"Cassiopeia, Corki, Graves, Rell, TwistedFate","Hwei, Skarner, Soraka, Viego, Zeri",Blue,Cassiopeia
ka9m6xinpvth23218W360UMIsJ3enpzi6sR35KNSETSDTzZKkInu_YqqH5wbFAzYbDREPfcHTNe7Qw,KR_7013821206,"FiddleSticks, Gragas, Kalista, Pyke, Vayne","Camille, Jinx, KSante, Nidalee, Taliyah",Red,FiddleSticks
ka9m6xinpvth23218W360UMIsJ3enpzi6sR35KNSETSDTzZKkInu_YqqH5wbFAzYbDREPfcHTNe7Qw,KR_7013790094,"Fiora, Kaisa, LeeSin, Lux, Rell","Draven, Neeko, Olaf, Renekton, Rumble",Red,Draven
upq4Lw-Cic3qsrVcIZ_CPK2tg3loy7JyOAUISZH23f_LeRRpGqm7Y0klENGkehH6ZlrqoxKh2D3org,KR_7017547728,"Chogath, Garen, Jinx, Qiyana, Seraphine","Gwen, Senna, Shen, Syndra, Tryndamere",Red,Chogath
upq4Lw-Cic3qsrVcIZ_CPK2tg3loy7JyOAUISZH23f_LeRRpGqm7Y0klENGkehH6ZlrqoxKh2D3org,KR_7017523464,"Ahri, Katarina, Malzahar, Maokai, Senna","Gangplank, Jayce, Nasus, Ornn, Rengar",Red,Jayce
upq4Lw-Cic3qsrVcIZ_CPK2tg3loy7JyOAUISZH23f_LeRRpGqm7Y0klENGkehH6ZlrqoxKh2D3org,KR_7017496152,"Annie, MasterYi, Rakan, Tryndamere, Xayah","Diana, Rengar, XinZhao, Yuumi, Zeri",Blue,Rakan
upq4Lw-Cic3qsrVcIZ_CPK2tg3loy7JyOAUISZH23f_LeRRpGqm7Y0klENGkehH6ZlrqoxKh2D3org,KR_7017448930,"Aatrox, Annie, Jinx, Sejuani, Sylas","Kaisa, Nautilus, Nunu, TwistedFate, Yone",Blue,Sejuani
upq4Lw-Cic3qsrVcIZ_CPK2tg3loy7JyOAUISZH23f_LeRRpGqm7Y0klENGkehH6ZlrqoxKh2D3org,KR_7017141121,"Fiora, Jinx, Rell, Taliyah, Udyr","Braum, Camille, Diana, Sejuani, Twitch",Blue,Diana
upq4Lw-Cic3qsrVcIZ_CPK2tg3loy7JyOAUISZH23f_LeRRpGqm7Y0klENGkehH6ZlrqoxKh2D3org,KR_7017109475,"Rell, Renekton, Sejuani, Yone, Zeri","Camille, Diana, Kaisa, Maokai, Viego",Blue,Camille
upq4Lw-Cic3qsrVcIZ_CPK2tg3loy7JyOAUISZH23f_LeRRpGqm7Y0klENGkehH6ZlrqoxKh2D3org,KR_7017059493,"LeeSin, Rell, Renekton, Sylas, Ziggs","Akali, Jax, Jinx, Nautilus, Sejuani",Red,Sejuani
upq4Lw-Cic3qsrVcIZ_CPK2tg3loy7JyOAUISZH23f_LeRRpGqm7Y0klENGkehH6ZlrqoxKh2D3org,KR_7015731723,"Akali, Alistar, Jax, TwistedFate, Zeri","Camille, LeeSin, Renekton, Sylas, Tristana",Blue,LeeSin
upq4Lw-Cic3qsrVcIZ_CPK2tg3loy7JyOAUISZH23f_LeRRpGqm7Y0klENGkehH6ZlrqoxKh2D3org,KR_7015704028,"Aphelios, Leblanc, Sejuani, Swain, Volibear","Aatrox, Diana, Lulu, Vi, Zeri",Red,Zeri
upq4Lw-Cic3qsrVcIZ_CPK2tg3loy7JyOAUISZH23f_LeRRpGqm7Y0klENGkehH6ZlrqoxKh2D3org,KR_7015663158,"Diana, Jinx, Rakan, Rumble, Viego","Annie, Lulu, RekSai, XinZhao, Zeri",Blue,RekSai
upq4Lw-Cic3qsrVcIZ_CPK2tg3loy7JyOAUISZH23f_LeRRpGqm7Y0klENGkehH6ZlrqoxKh2D3org,KR_7013330660,"Camille, Hwei, Jax, Renekton, Samira","Fiora, Lucian, Rell, Taliyah, XinZhao",Red,Lucian
upq4Lw-Cic3qsrVcIZ_CPK2tg3loy7JyOAUISZH23f_LeRRpGqm7Y0klENGkehH6ZlrqoxKh2D3org,KR_7013293964,"Azir, KSante, Poppy, Rell, Samira","Fiora, Kalista, Neeko, Yone, Zac",Red,Yone
upq4Lw-Cic3qsrVcIZ_CPK2tg3loy7JyOAUISZH23f_LeRRpGqm7Y0klENGkehH6ZlrqoxKh2D3org,KR_7012630976,"Bard, Diana, Jhin, KSante, Kindred","Galio, Gnar, Janna, LeeSin, Zeri",Blue,Janna
upq4Lw-Cic3qsrVcIZ_CPK2tg3loy7JyOAUISZH23f_LeRRpGqm7Y0klENGkehH6ZlrqoxKh2D3org,KR_7012259355,"Aphelios, Azir, Poppy, Thresh, TwistedFate","Jax, Jinx, RekSai, TahmKench, Taliyah",Red,TahmKench
upq4Lw-Cic3qsrVcIZ_CPK2tg3loy7JyOAUISZH23f_LeRRpGqm7Y0klENGkehH6ZlrqoxKh2D3org,KR_7012245263,"Ahri, Aphelios, Rakan, Udyr, Vi","Azir, Jax, Lulu, Poppy, Zeri",Blue,Lulu
upq4Lw-Cic3qsrVcIZ_CPK2tg3loy7JyOAUISZH23f_LeRRpGqm7Y0klENGkehH6ZlrqoxKh2D3org,KR_7012218645,"Azir, Bard, Jinx, Karma, Poppy","Aatrox, AurelionSol, Blitzcrank, Sion, Zeri",Blue,Aatrox
upq4Lw-Cic3qsrVcIZ_CPK2tg3loy7JyOAUISZH23f_LeRRpGqm7Y0klENGkehH6ZlrqoxKh2D3org,KR_7012179987,"Alistar, Azir, Draven, LeeSin, RekSai","Aatrox, Jinx, Nautilus, Nidalee, Zed",Blue,Nautilus
upq4Lw-Cic3qsrVcIZ_CPK2tg3loy7JyOAUISZH23f_LeRRpGqm7Y0klENGkehH6ZlrqoxKh2D3org,KR_7012115588,"AurelionSol, Illaoi, Jinx, LeeSin, Thresh","Ashe, Galio, Kalista, Sylas, Viego",Blue,Kalista
upq4Lw-Cic3qsrVcIZ_CPK2tg3loy7JyOAUISZH23f_LeRRpGqm7Y0klENGkehH6ZlrqoxKh2D3org,KR_7007800812,"Fizz, Jax, TwistedFate, Yuumi, Zeri","Corki, Jayce, Jinx, Rumble, Taliyah",Blue,Jinx
upq4Lw-Cic3qsrVcIZ_CPK2tg3loy7JyOAUISZH23f_LeRRpGqm7Y0klENGkehH6ZlrqoxKh2D3org,KR_7007762682,"KogMaw, LeeSin, Milio, Orianna, Renekton","Aphelios, Camille, Gnar, Jax, Taliyah",Red,Orianna
0zmqH_oUQ1B-lJKVsHrH6vLXow8etXsoy3N5xAP6dJ7ed9p8KIMq1ol3mv7qo9fv8NP3vJwtcoiNPw,KR_7017531488,"Kaisa, Nautilus, Rengar, Taliyah, Viego","Gragas, Jinx, RekSai, Sylas, Thresh",Red,RekSai
0zmqH_oUQ1B-lJKVsHrH6vLXow8etXsoy3N5xAP6dJ7ed9p8KIMq1ol3mv7qo9fv8NP3vJwtcoiNPw,KR_7017153455,"KSante, Kaisa, Nautilus, Poppy, Taliyah","Fiora, Qiyana, Sejuani, Yuumi, Zeri",Red,KSante
0zmqH_oUQ1B-lJKVsHrH6vLXow8etXsoy3N5xAP6dJ7ed9p8KIMq1ol3mv7qo9fv8NP3vJwtcoiNPw,KR_7017118948,"Ahri, Aphelios, Jayce, RekSai, Thresh","Lulu, Nidalee, Skarner, Tristana, Zeri",Blue,Lulu
0zmqH_oUQ1B-lJKVsHrH6vLXow8etXsoy3N5xAP6dJ7ed9p8KIMq1ol3mv7qo9fv8NP3vJwtcoiNPw,KR_7017069773,"KSante, Swain, XinZhao, Yone, Zeri","Diana, Fiora, Rakan, Riven, Smolder",Red,KSante
0zmqH_oUQ1B-lJKVsHrH6vLXow8etXsoy3N5xAP6dJ7ed9p8KIMq1ol3mv7qo9fv8NP3vJwtcoiNPw,KR_7017014774,"Azir, KSante, Nautilus, Nocturne, Zeri","Akali, Alistar, Jax, Kindred, Varus",Blue,Varus
0zmqH_oUQ1B-lJKVsHrH6vLXow8etXsoy3N5xAP6dJ7ed9p8KIMq1ol3mv7qo9fv8NP3vJwtcoiNPw,KR_7016966304,"Alistar, Azir, Fiora, Samira, Sejuani","Akali, Belveth, Kalista, RekSai, Rell",Red,Alistar
0zmqH_oUQ1B-lJKVsHrH6vLXow8etXsoy3N5xAP6dJ7ed9p8KIMq1ol3mv7qo9fv8NP3vJwtcoiNPw,KR_7016893794,"Akshan, Lucian, Milio, Rengar, Zac","Draven, Kled, Pyke, Rumble, XinZhao",Blue,Pyke
0zmqH_oUQ1B-lJKVsHrH6vLXow8etXsoy3N5xAP6dJ7ed9p8KIMq1ol3mv7qo9fv8NP3vJwtcoiNPw,KR_7016779322,"Jinx, KSante, Taliyah, Thresh, Viego","Lulu, Malphite, Nautilus, Vi, Zeri",Blue,Lulu
0zmqH_oUQ1B-lJKVsHrH6vLXow8etXsoy3N5xAP6dJ7ed9p8KIMq1ol3mv7qo9fv8NP3vJwtcoiNPw,KR_7016682257,"Diana, Nidalee, Rakan, RekSai, Zeri","Galio, Kaisa, Nautilus, Taliyah, XinZhao",Red,Nidalee
0zmqH_oUQ1B-lJKVsHrH6vLXow8etXsoy3N5xAP6dJ7ed9p8KIMq1ol3mv7qo9fv8NP3vJwtcoiNPw,KR_7016599256,"Gwen, Rakan, Taliyah, XinZhao, Zeri","Aphelios, Lulu, Nidalee, TwistedFate, Viego",Red,Taliyah
0zmqH_oUQ1B-lJKVsHrH6vLXow8etXsoy3N5xAP6dJ7ed9p8KIMq1ol3mv7qo9fv8NP3vJwtcoiNPw,KR_7016554100,"Galio, Olaf, Orianna, Swain, Zeri","Gnar, Jinx, Neeko, Rakan, XinZhao",Red,XinZhao
0zmqH_oUQ1B-lJKVsHrH6vLXow8etXsoy3N5xAP6dJ7ed9p8KIMq1ol3mv7qo9fv8NP3vJwtcoiNPw,KR_7016446894,"Ahri, Gragas, Jax, Rakan, Zeri","Draven, Gnar, MonkeyKing, Nautilus, Taliyah",Blue,MonkeyKing
0zmqH_oUQ1B-lJKVsHrH6vLXow8etXsoy3N5xAP6dJ7ed9p8KIMq1ol3mv7qo9fv8NP3vJwtcoiNPw,KR_7016401271,"Ahri, Hecarim, Rell, Teemo, Zeri","Diana, Jinx, Nautilus, Rumble, Viego",Red,Ahri
0zmqH_oUQ1B-lJKVsHrH6vLXow8etXsoy3N5xAP6dJ7ed9p8KIMq1ol3mv7qo9fv8NP3vJwtcoiNPw,KR_7016191058,"Aatrox, Alistar, Kaisa, Taliyah, Yone","Azir, Camille, Kindred, Rakan, Xayah",Red,Camille
0zmqH_oUQ1B-lJKVsHrH6vLXow8etXsoy3N5xAP6dJ7ed9p8KIMq1ol3mv7qo9fv8NP3vJwtcoiNPw,KR_7016136683,"Aphelios, Jax, Kennen, Taliyah, Thresh","Azir, Jinx, Kindred, Nautilus, Sett",Red,Kennen
0zmqH_oUQ1B-lJKVsHrH6vLXow8etXsoy3N5xAP6dJ7ed9p8KIMq1ol3mv7qo9fv8NP3vJwtcoiNPw,KR_7016084479,"Annie, Ashe, Taliyah, Varus, Vi","Camille, Jax, Jinx, Sejuani, Viego",Red,Varus
0zmqH_oUQ1B-lJKVsHrH6vLXow8etXsoy3N5xAP6dJ7ed9p8KIMq1ol3mv7qo9fv8NP3vJwtcoiNPw,KR_7016051397,"Aatrox, Ashe, Galio, Nocturne, Swain","Kalista, RekSai, Rumble, Taliyah, Tristana",Red,Aatrox
0zmqH_oUQ1B-lJKVsHrH6vLXow8etXsoy3N5xAP6dJ7ed9p8KIMq1ol3mv7qo9fv8NP3vJwtcoiNPw,KR_7016022930,"Annie, Braum, Draven, MonkeyKing, Skarner","Alistar, Ekko, Kindred, Udyr, Zeri",Blue,Draven
0zmqH_oUQ1B-lJKVsHrH6vLXow8etXsoy3N5xAP6dJ7ed9p8KIMq1ol3mv7qo9fv8NP3vJwtcoiNPw,KR_7015720824,"Jinx, Nautilus, Nidalee, Qiyana, Rumble","Ahri, Alistar, Illaoi, Kaisa, Viego",Blue,Qiyana
0zmqH_oUQ1B-lJKVsHrH6vLXow8etXsoy3N5xAP6dJ7ed9p8KIMq1ol3mv7qo9fv8NP3vJwtcoiNPw,KR_7015408668,"KSante, Qiyana, Rakan, Taliyah, Zeri","Aphelios, Ashe, TwistedFate, Vi, Volibear",Blue,KSante
vWhfThZsvgNZl-1tCt6hq2hXWHQUNjCffrnk40qU3TexIlay7QsA76Cdb2bE4LJqpWIq2lPX9Pl9HQ,KR_7017877321,"Azir, Draven, Nautilus, Poppy, TwistedFate","Brand, Braum, Gragas, Talon, Zeri",Blue,TwistedFate
vWhfThZsvgNZl-1tCt6hq2hXWHQUNjCffrnk40qU3TexIlay7QsA76Cdb2bE4LJqpWIq2lPX9Pl9HQ,KR_7017839420,"Darius, Hwei, MonkeyKing, Sylas, Zeri","Alistar, Jinx, LeeSin, Sett, Taric",Red,LeeSin
vWhfThZsvgNZl-1tCt6hq2hXWHQUNjCffrnk40qU3TexIlay7QsA76Cdb2bE4LJqpWIq2lPX9Pl9HQ,KR_7017768406,"Lucian, Nami, Nidalee, Poppy, Yone","AurelionSol, Camille, Kalista, Kindred, Rumble",Blue,Lucian
vWhfThZsvgNZl-1tCt6hq2hXWHQUNjCffrnk40qU3TexIlay7QsA76Cdb2bE4LJqpWIq2lPX9Pl9HQ,KR_7017667873,"Akali, Lucian, Nami, Nunu, Renekton","Azir, Nautilus, Rumble, Viego, Zeri",Red,Renekton
vWhfThZsvgNZl-1tCt6hq2hXWHQUNjCffrnk40qU3TexIlay7QsA76Cdb2bE4LJqpWIq2lPX9Pl9HQ,KR_7017608241,"AurelionSol, Gragas, Nautilus, RekSai, Zeri","Galio, LeeSin, Taliyah, Thresh, Twitch",Red,Thresh
vWhfThZsvgNZl-1tCt6hq2hXWHQUNjCffrnk40qU3TexIlay7QsA76Cdb2bE4LJqpWIq2lPX9Pl9HQ,KR_7017523955,"LeeSin, Orianna, Renata, Renekton, Varus","Aphelios, Azir, Gnar, Poppy, Thresh",Red,Orianna
vWhfThZsvgNZl-1tCt6hq2hXWHQUNjCffrnk40qU3TexIlay7QsA76Cdb2bE4LJqpWIq2lPX9Pl9HQ,KR_7017489252,"Galio, Karthus, Nautilus, Vayne, Zeri","Aphelios, AurelionSol, Braum, KSante, LeeSin",Blue,Zeri
vWhfThZsvgNZl-1tCt6hq2hXWHQUNjCffrnk40qU3TexIlay7QsA76Cdb2bE4LJqpWIq2lPX9Pl9HQ,KR_7017437167,"Jinx, Qiyana, Rakan, RekSai, Taliyah","Brand, Skarner, Yone, Yuumi, Zeri",Blue,Jinx
